identifier,name,num_pts,record_id,status,latitude,longitude,max_wind,min_pressure,datetime
AL121999,UNNAMED,12,,TD,17.3,-48.5,25,1010,1999-10-08T18:00:00
AL131999,IRENE,34,,LO,15.9,-82.0,20,1006,1999-10-12T12:00:00
AL131999,IRENE,34,,LO,16.4,-83.0,20,1006,1999-10-12T18:00:00
AL131999,IRENE,34,,LO,16.7,-83.2,20,1005,1999-10-13T00:00:00
AL131999,IRENE,34,,TD,17.3,-83.3,30,1004,1999-10-13T06:00:00
AL131999,IRENE,34,,TS,18.5,-83.4,35,1003,1999-10-13T12:00:00
AL131999,IRENE,34,,TS,19.8,-83.6,45,1001,1999-10-13T18:00:00
AL131999,IRENE,34,,TS,20.7,-83.6,55,999,1999-10-14T00:00:00
AL131999,IRENE,34,,TS,21.0,-83.6,60,999,1999-10-14T06:00:00
AL131999,IRENE,34,L,TS,21.3,-82.9,60,997,1999-10-14T12:00:00
AL131999,IRENE,34,,TS,22.4,-82.4,60,995,1999-10-14T18:00:00
AL131999,IRENE,34,L,TS,22.7,-82.5,60,986,1999-10-14T19:00:00
AL131999,IRENE,34,,TS,23.1,-82.6,60,988,1999-10-15T00:00:00
AL131999,IRENE,34,,HU,23.8,-82.2,65,988,1999-10-15T06:00:00
AL131999,IRENE,34,,HU,24.4,-81.8,65,987,1999-10-15T12:00:00
AL131999,IRENE,34,L,HU,24.6,-81.6,65,987,1999-10-15T13:00:00
AL131999,IRENE,34,,HU,25.1,-81.3,65,986,1999-10-15T18:00:00
AL131999,IRENE,34,L,HU,25.3,-81.1,70,987,1999-10-15T20:00:00
AL131999,IRENE,34,,HU,26.1,-80.6,65,986,1999-10-16T00:00:00
AL131999,IRENE,34,,HU,27.0,-80.2,65,985,1999-10-16T06:00:00
AL131999,IRENE,34,,HU,27.8,-80.1,65,982,1999-10-16T12:00:00
AL131999,IRENE,34,,HU,28.6,-79.9,65,984,1999-10-16T18:00:00
AL131999,IRENE,34,,HU,29.4,-79.8,65,984,1999-10-17T00:00:00
AL131999,IRENE,34,,HU,30.2,-79.8,65,985,1999-10-17T06:00:00
AL131999,IRENE,34,,HU,31.2,-79.7,65,984,1999-10-17T12:00:00
AL131999,IRENE,34,,HU,32.2,-79.0,70,978,1999-10-17T18:00:00
AL131999,IRENE,34,,HU,33.4,-77.4,80,976,1999-10-18T00:00:00
AL131999,IRENE,34,,HU,34.8,-75.2,95,964,1999-10-18T06:00:00
AL131999,IRENE,34,I,HU,35.4,-74.4,95,958,1999-10-18T07:56:00
AL131999,IRENE,34,,HU,36.8,-71.6,90,960,1999-10-18T12:00:00
AL131999,IRENE,34,,HU,39.0,-67.4,80,968,1999-10-18T18:00:00
AL131999,IRENE,34,,HU,41.5,-61.0,80,968,1999-10-19T00:00:00
AL131999,IRENE,34,,EX,44.9,-51.5,80,968,1999-10-19T06:00:00
AL131999,IRENE,34,,EX,48.0,-48.0,80,968,1999-10-19T12:00:00
AL131999,IRENE,34,,EX,51.0,-45.0,80,968,1999-10-19T18:00:00
AL141999,JOSE,34,,TD,9.8,-50.8,25,1006,1999-10-17T18:00:00
AL141999,JOSE,34,,TD,10.3,-51.8,30,1005,1999-10-18T00:00:00
AL141999,JOSE,34,,TS,10.9,-52.8,35,1004,1999-10-18T06:00:00
AL141999,JOSE,34,,TS,11.5,-53.9,40,1003,1999-10-18T12:00:00
AL141999,JOSE,34,,TS,12.2,-55.1,40,1002,1999-10-18T18:00:00
AL141999,JOSE,34,,TS,12.9,-56.1,45,1000,1999-10-19T00:00:00
AL141999,JOSE,34,,TS,13.5,-57.1,55,994,1999-10-19T06:00:00
AL141999,JOSE,34,,TS,14.1,-58.1,60,994,1999-10-19T12:00:00
AL141999,JOSE,34,,HU,14.9,-58.9,65,992,1999-10-19T18:00:00
AL141999,JOSE,34,,HU,15.7,-59.5,70,987,1999-10-20T00:00:00
AL141999,JOSE,34,,HU,16.3,-60.2,80,979,1999-10-20T06:00:00
AL141999,JOSE,34,,HU,16.8,-61.1,85,980,1999-10-20T12:00:00
AL141999,JOSE,34,L,HU,17.1,-61.7,80,982,1999-10-20T16:00:00
AL141999,JOSE,34,,HU,17.2,-62.0,80,983,1999-10-20T18:00:00
AL141999,JOSE,34,,HU,17.6,-62.7,75,990,1999-10-21T00:00:00
AL141999,JOSE,34,,HU,18.1,-63.8,65,992,1999-10-21T06:00:00
AL141999,JOSE,34,L,TS,18.4,-64.6,60,996,1999-10-21T11:05:00
AL141999,JOSE,34,,TS,18.5,-64.8,60,996,1999-10-21T12:00:00
AL141999,JOSE,34,,TS,19.0,-65.3,55,994,1999-10-21T18:00:00
AL141999,JOSE,34,,TS,19.4,-65.8,50,993,1999-10-22T00:00:00
AL141999,JOSE,34,,TS,19.9,-66.1,50,992,1999-10-22T06:00:00
AL141999,JOSE,34,,TS,20.5,-65.9,50,992,1999-10-22T12:00:00
AL141999,JOSE,34,,TS,21.1,-65.6,50,993,1999-10-22T18:00:00
AL141999,JOSE,34,,TS,22.0,-65.2,50,994,1999-10-23T00:00:00
AL141999,JOSE,34,,TS,23.0,-64.8,50,995,1999-10-23T06:00:00
AL141999,JOSE,34,,TS,24.0,-64.3,55,995,1999-10-23T12:00:00
AL141999,JOSE,34,,TS,25.2,-63.8,55,995,1999-10-23T18:00:00
AL141999,JOSE,34,,TS,26.6,-63.1,55,995,1999-10-24T00:00:00
AL141999,JOSE,34,,TS,28.0,-62.2,60,990,1999-10-24T06:00:00
AL141999,JOSE,34,,HU,29.7,-61.1,65,987,1999-10-24T12:00:00
AL141999,JOSE,34,,HU,32.2,-59.8,65,987,1999-10-24T18:00:00
AL141999,JOSE,34,,TS,34.9,-58.1,60,990,1999-10-25T00:00:00
AL141999,JOSE,34,,TS,37.9,-55.8,55,994,1999-10-25T06:00:00
AL141999,JOSE,34,,EX,40.0,-51.8,50,996,1999-10-25T12:00:00
AL151999,KATRINA,16,,TD,11.4,-80.9,30,1001,1999-10-28T18:00:00
AL151999,KATRINA,16,,TD,11.6,-81.6,30,1001,1999-10-29T00:00:00
AL151999,KATRINA,16,,TD,12.0,-82.0,30,1001,1999-10-29T06:00:00
AL151999,KATRINA,16,,TD,12.6,-82.6,30,1000,1999-10-29T12:00:00
AL151999,KATRINA,16,,TS,13.2,-82.9,35,1000,1999-10-29T18:00:00
AL151999,KATRINA,16,L,TS,13.8,-83.4,35,999,1999-10-30T00:00:00
AL151999,KATRINA,16,,TD,14.1,-84.0,30,1000,1999-10-30T06:00:00
AL151999,KATRINA,16,,TD,14.3,-84.5,25,1001,1999-10-30T12:00:00
AL151999,KATRINA,16,,TD,14.7,-85.2,25,1003,1999-10-30T18:00:00
AL151999,KATRINA,16,,TD,16.0,-86.6,25,1005,1999-10-31T00:00:00
AL151999,KATRINA,16,,TD,17.2,-87.4,25,1007,1999-10-31T06:00:00
AL151999,KATRINA,16,,TD,18.4,-88.0,25,1008,1999-10-31T12:00:00
AL151999,KATRINA,16,,TD,19.4,-88.7,25,1009,1999-10-31T18:00:00
AL151999,KATRINA,16,,TD,19.9,-89.6,20,1010,1999-11-01T00:00:00
AL151999,KATRINA,16,,TD,20.4,-89.8,20,1011,1999-11-01T06:00:00
AL151999,KATRINA,16,,TD,21.2,-89.8,20,1011,1999-11-01T12:00:00
AL161999,LENNY,39,,TD,16.7,-81.6,30,1003,1999-11-13T18:00:00
AL161999,LENNY,39,,TD,16.5,-81.1,30,1003,1999-11-14T00:00:00
AL161999,LENNY,39,,TD,16.4,-80.5,30,1002,1999-11-14T06:00:00
AL161999,LENNY,39,,TS,16.4,-79.9,40,1000,1999-11-14T12:00:00
AL161999,LENNY,39,,TS,16.3,-79.3,55,992,1999-11-14T18:00:00
AL161999,LENNY,39,,HU,16.0,-78.6,70,988,1999-11-15T00:00:00
AL161999,LENNY,39,,HU,15.5,-77.7,75,977,1999-11-15T06:00:00
AL161999,LENNY,39,,HU,15.1,-76.4,85,971,1999-11-15T12:00:00
AL161999,LENNY,39,,HU,14.8,-74.8,75,983,1999-11-15T18:00:00
AL161999,LENNY,39,,HU,15.1,-73.4,75,982,1999-11-16T00:00:00
AL161999,LENNY,39,,HU,15.1,-72.0,75,974,1999-11-16T06:00:00
AL161999,LENNY,39,,HU,15.1,-70.5,85,971,1999-11-16T12:00:00
AL161999,LENNY,39,,HU,15.5,-69.0,85,967,1999-11-16T18:00:00
AL161999,LENNY,39,,HU,15.9,-67.6,100,959,1999-11-17T00:00:00
AL161999,LENNY,39,,HU,16.4,-66.5,105,952,1999-11-17T06:00:00
AL161999,LENNY,39,,HU,16.8,-65.5,115,946,1999-11-17T12:00:00
AL161999,LENNY,39,L,HU,17.4,-64.8,135,933,1999-11-17T18:00:00
AL161999,LENNY,39,,HU,17.6,-64.2,130,940,1999-11-18T00:00:00
AL161999,LENNY,39,,HU,17.8,-63.9,125,944,1999-11-18T06:00:00
AL161999,LENNY,39,,HU,17.9,-63.6,120,953,1999-11-18T12:00:00
AL161999,LENNY,39,L,HU,18.0,-63.3,110,966,1999-11-18T18:00:00
AL161999,LENNY,39,L,HU,18.1,-63.1,85,975,1999-11-19T00:00:00
AL161999,LENNY,39,L,HU,18.0,-62.9,75,979,1999-11-19T06:00:00
AL161999,LENNY,39,,HU,17.9,-62.8,70,986,1999-11-19T12:00:00
AL161999,LENNY,39,,TS,17.6,-62.5,60,994,1999-11-19T18:00:00
AL161999,LENNY,39,L,TS,17.3,-61.8,55,994,1999-11-20T00:00:00
AL161999,LENNY,39,,TS,17.0,-61.1,55,995,1999-11-20T06:00:00
AL161999,LENNY,39,,TS,16.5,-60.4,50,996,1999-11-20T12:00:00
AL161999,LENNY,39,,TS,15.9,-59.8,45,998,1999-11-20T18:00:00
AL161999,LENNY,39,,TS,16.0,-59.0,40,998,1999-11-21T00:00:00
AL161999,LENNY,39,,TD,16.5,-58.1,30,998,1999-11-21T06:00:00
AL161999,LENNY,39,,TD,17.2,-57.1,30,999,1999-11-21T12:00:00
AL161999,LENNY,39,,TD,18.0,-56.7,25,1000,1999-11-21T18:00:00
AL161999,LENNY,39,,TD,18.4,-56.1,25,1001,1999-11-22T00:00:00
AL161999,LENNY,39,,TD,18.5,-55.7,25,1002,1999-11-22T06:00:00
AL161999,LENNY,39,,TD,18.5,-55.3,25,1004,1999-11-22T12:00:00
AL161999,LENNY,39,,TD,18.5,-54.7,20,1005,1999-11-22T18:00:00
AL161999,LENNY,39,,TD,18.5,-53.8,20,1006,1999-11-23T00:00:00
AL161999,LENNY,39,,TD,18.5,-52.8,20,1006,1999-11-23T06:00:00
AL012000,UNNAMED,4,,TD,21.0,-93.0,25,1008,2000-06-07T18:00:00
AL012000,UNNAMED,4,,TD,20.9,-92.8,25,1009,2000-06-08T00:00:00
AL012000,UNNAMED,4,,TD,20.7,-93.1,25,1010,2000-06-08T06:00:00
AL012000,UNNAMED,4,,TD,20.8,-93.5,25,1010,2000-06-08T12:00:00
AL022000,UNNAMED,12,,TD,9.5,-19.8,25,1010,2000-06-23T00:00:00
AL022000,UNNAMED,12,,TD,9.6,-21.0,30,1009,2000-06-23T06:00:00
AL022000,UNNAMED,12,,TD,9.9,-22.6,30,1009,2000-06-23T12:00:00
AL022000,UNNAMED,12,,TD,10.2,-24.5,30,1009,2000-06-23T18:00:00
AL022000,UNNAMED,12,,TD,10.1,-26.2,30,1009,2000-06-24T00:00:00
AL022000,UNNAMED,12,,TD,9.9,-27.8,30,1009,2000-06-24T06:00:00
AL022000,UNNAMED,12,,TD,9.9,-29.3,30,1009,2000-06-24T12:00:00
AL022000,UNNAMED,12,,TD,10.1,-30.1,30,1009,2000-06-24T18:00:00
AL022000,UNNAMED,12,,TD,10.1,-32.6,30,1009,2000-06-25T00:00:00
AL022000,UNNAMED,12,,TD,10.0,-34.2,30,1008,2000-06-25T06:00:00
AL022000,UNNAMED,12,,TD,9.8,-36.2,30,1009,2000-06-25T12:00:00
AL022000,UNNAMED,12,,TD,9.7,-38.2,25,1010,2000-06-25T18:00:00
AL032000,ALBERTO,87,,TD,10.8,-18.0,25,1007,2000-08-03T18:00:00
AL032000,ALBERTO,87,,TD,11.5,-20.1,30,1005,2000-08-04T00:00:00
AL032000,ALBERTO,87,,TS,12.0,-22.3,35,1004,2000-08-04T06:00:00
AL032000,ALBERTO,87,,TS,12.3,-23.8,35,1003,2000-08-04T12:00:00
AL032000,ALBERTO,87,,TS,12.7,-25.2,40,1002,2000-08-04T18:00:00
AL032000,ALBERTO,87,,TS,13.2,-26.7,40,1001,2000-08-05T00:00:00
AL032000,ALBERTO,87,,TS,13.7,-28.2,45,1000,2000-08-05T06:00:00
AL032000,ALBERTO,87,,TS,14.1,-29.8,45,999,2000-08-05T12:00:00
AL032000,ALBERTO,87,,TS,14.5,-31.4,55,994,2000-08-05T18:00:00
AL032000,ALBERTO,87,,HU,14.5,-33.2,65,987,2000-08-06T00:00:00
AL032000,ALBERTO,87,,HU,14.6,-34.4,65,985,2000-08-06T06:00:00
AL032000,ALBERTO,87,,HU,14.7,-35.4,70,983,2000-08-06T12:00:00
AL032000,ALBERTO,87,,HU,15.2,-36.6,75,981,2000-08-06T18:00:00
AL032000,ALBERTO,87,,HU,15.7,-38.1,75,979,2000-08-07T00:00:00
AL032000,ALBERTO,87,,HU,16.0,-39.6,80,978,2000-08-07T06:00:00
AL032000,ALBERTO,87,,HU,16.2,-41.0,80,977,2000-08-07T12:00:00
AL032000,ALBERTO,87,,HU,16.5,-42.2,80,978,2000-08-07T18:00:00
AL032000,ALBERTO,87,,HU,16.7,-43.6,75,979,2000-08-08T00:00:00
AL032000,ALBERTO,87,,HU,17.0,-44.9,70,982,2000-08-08T06:00:00
AL032000,ALBERTO,87,,HU,17.7,-45.7,70,985,2000-08-08T12:00:00
AL032000,ALBERTO,87,,HU,18.6,-46.5,65,987,2000-08-08T18:00:00
AL032000,ALBERTO,87,,TS,19.6,-47.2,60,989,2000-08-09T00:00:00
AL032000,ALBERTO,87,,TS,20.6,-48.5,60,992,2000-08-09T06:00:00
AL032000,ALBERTO,87,,TS,21.9,-49.9,55,994,2000-08-09T12:00:00
AL032000,ALBERTO,87,,TS,23.4,-51.3,60,991,2000-08-09T18:00:00
AL032000,ALBERTO,87,,HU,24.8,-52.6,65,988,2000-08-10T00:00:00
AL032000,ALBERTO,87,,HU,26.1,-54.0,65,987,2000-08-10T06:00:00
AL032000,ALBERTO,87,,HU,27.5,-55.3,65,986,2000-08-10T12:00:00
AL032000,ALBERTO,87,,HU,28.8,-56.7,65,984,2000-08-10T18:00:00
AL032000,ALBERTO,87,,HU,29.9,-57.7,70,982,2000-08-11T00:00:00
AL032000,ALBERTO,87,,HU,31.1,-58.4,75,979,2000-08-11T06:00:00
AL032000,ALBERTO,87,,HU,32.2,-58.6,80,976,2000-08-11T12:00:00
AL032000,ALBERTO,87,,HU,33.3,-58.5,85,973,2000-08-11T18:00:00
AL032000,ALBERTO,87,,HU,34.3,-58.0,90,970,2000-08-12T00:00:00
AL032000,ALBERTO,87,,HU,35.1,-56.7,100,960,2000-08-12T06:00:00
AL032000,ALBERTO,87,,HU,35.9,-55.3,110,950,2000-08-12T12:00:00
AL032000,ALBERTO,87,,HU,36.8,-53.8,110,954,2000-08-12T18:00:00
AL032000,ALBERTO,87,,HU,37.4,-52.0,105,958,2000-08-13T00:00:00
AL032000,ALBERTO,87,,HU,38.0,-50.3,95,966,2000-08-13T06:00:00
AL032000,ALBERTO,87,,HU,38.4,-48.3,85,973,2000-08-13T12:00:00
AL032000,ALBERTO,87,,HU,38.8,-46.3,75,980,2000-08-13T18:00:00
AL032000,ALBERTO,87,,HU,39.0,-44.2,65,987,2000-08-14T00:00:00
AL032000,ALBERTO,87,,TS,39.1,-42.2,60,991,2000-08-14T06:00:00
AL032000,ALBERTO,87,,TS,39.1,-40.6,55,994,2000-08-14T12:00:00
AL032000,ALBERTO,87,,TS,39.1,-39.3,50,997,2000-08-14T18:00:00
AL032000,ALBERTO,87,,TS,38.9,-38.5,45,1000,2000-08-15T00:00:00
AL032000,ALBERTO,87,,TS,38.3,-38.5,45,1001,2000-08-15T06:00:00
AL032000,ALBERTO,87,,TS,37.3,-38.5,45,1002,2000-08-15T12:00:00
AL032000,ALBERTO,87,,TS,36.6,-38.9,40,1002,2000-08-15T18:00:00
AL032000,ALBERTO,87,,TS,36.1,-39.4,40,1003,2000-08-16T00:00:00
AL032000,ALBERTO,87,,TS,35.4,-40.2,40,1003,2000-08-16T06:00:00
AL032000,ALBERTO,87,,TS,34.6,-41.3,40,1003,2000-08-16T12:00:00
AL032000,ALBERTO,87,,TS,33.9,-42.4,40,1002,2000-08-16T18:00:00
AL032000,ALBERTO,87,,TS,33.4,-43.5,45,1001,2000-08-17T00:00:00
AL032000,ALBERTO,87,,TS,33.0,-44.2,45,1000,2000-08-17T06:00:00
AL032000,ALBERTO,87,,TS,33.0,-44.9,50,998,2000-08-17T12:00:00
AL032000,ALBERTO,87,,TS,33.0,-45.8,50,997,2000-08-17T18:00:00
AL032000,ALBERTO,87,,TS,33.2,-46.5,55,995,2000-08-18T00:00:00
AL032000,ALBERTO,87,,TS,33.6,-47.1,55,993,2000-08-18T06:00:00
AL032000,ALBERTO,87,,TS,34.2,-47.6,60,991,2000-08-18T12:00:00
AL032000,ALBERTO,87,,HU,34.7,-48.0,65,987,2000-08-18T18:00:00
AL032000,ALBERTO,87,,HU,34.9,-48.1,75,979,2000-08-19T00:00:00
AL032000,ALBERTO,87,,HU,35.3,-48.2,80,976,2000-08-19T06:00:00
AL032000,ALBERTO,87,,HU,35.6,-48.2,85,973,2000-08-19T12:00:00
AL032000,ALBERTO,87,,HU,36.0,-48.2,90,970,2000-08-19T18:00:00
AL032000,ALBERTO,87,,HU,36.4,-48.1,90,970,2000-08-20T00:00:00
AL032000,ALBERTO,87,,HU,36.7,-48.0,90,971,2000-08-20T06:00:00
AL032000,ALBERTO,87,,HU,37.1,-47.9,85,972,2000-08-20T12:00:00
AL032000,ALBERTO,87,,HU,37.4,-47.7,85,973,2000-08-20T18:00:00
AL032000,ALBERTO,87,,HU,37.9,-47.5,85,974,2000-08-21T00:00:00
AL032000,ALBERTO,87,,HU,38.3,-47.3,80,976,2000-08-21T06:00:00
AL032000,ALBERTO,87,,HU,38.9,-47.2,80,977,2000-08-21T12:00:00
AL032000,ALBERTO,87,,HU,40.0,-46.7,80,978,2000-08-21T18:00:00
AL032000,ALBERTO,87,,HU,41.2,-45.9,75,979,2000-08-22T00:00:00
AL032000,ALBERTO,87,,HU,42.6,-45.4,75,981,2000-08-22T06:00:00
AL032000,ALBERTO,87,,HU,44.0,-44.0,70,983,2000-08-22T12:00:00
AL032000,ALBERTO,87,,HU,46.1,-42.1,65,985,2000-08-22T18:00:00
AL032000,ALBERTO,87,,HU,48.3,-39.5,65,987,2000-08-23T00:00:00
AL032000,ALBERTO,87,,TS,50.7,-36.8,55,994,2000-08-23T06:00:00
AL032000,ALBERTO,87,,EX,53.2,-35.4,45,997,2000-08-23T12:00:00
AL032000,ALBERTO,87,,EX,57.0,-34.0,45,997,2000-08-23T18:00:00
AL032000,ALBERTO,87,,EX,59.5,-30.3,40,995,2000-08-24T00:00:00
AL032000,ALBERTO,87,,EX,62.0,-25.5,35,992,2000-08-24T06:00:00
AL032000,ALBERTO,87,,EX,65.5,-23.0,35,990,2000-08-24T12:00:00
AL032000,ALBERTO,87,,EX,68.0,-20.0,30,992,2000-08-24T18:00:00
AL032000,ALBERTO,87,,EX,69.0,-12.5,30,990,2000-08-25T00:00:00
AL032000,ALBERTO,87,,EX,70.7,-4.9,30,994,2000-08-25T06:00:00
AL042000,UNNAMED,13,,TD,28.2,-74.2,30,1011,2000-08-08T12:00:00
AL042000,UNNAMED,13,,TD,28.1,-75.1,30,1010,2000-08-08T18:00:00
AL042000,UNNAMED,13,,TD,28.0,-76.0,30,1010,2000-08-09T00:00:00
AL042000,UNNAMED,13,,TD,27.9,-76.8,30,1010,2000-08-09T06:00:00
AL042000,UNNAMED,13,,TD,27.9,-77.4,30,1010,2000-08-09T12:00:00
AL042000,UNNAMED,13,,TD,27.9,-77.9,30,1010,2000-08-09T18:00:00
AL042000,UNNAMED,13,,TD,28.0,-78.6,30,1009,2000-08-10T00:00:00
AL042000,UNNAMED,13,,TD,28.3,-79.3,30,1010,2000-08-10T06:00:00
AL042000,UNNAMED,13,,TD,28.7,-78.9,30,1010,2000-08-10T12:00:00
AL042000,UNNAMED,13,,TD,28.9,-78.3,25,1011,2000-08-10T18:00:00
AL042000,UNNAMED,13,,TD,29.2,-77.8,25,1011,2000-08-11T00:00:00
AL042000,UNNAMED,13,,TD,29.4,-77.2,25,1012,2000-08-11T06:00:00
AL042000,UNNAMED,13,,TD,29.6,-76.5,25,1013,2000-08-11T12:00:00
AL052000,BERYL,9,,TD,22.5,-93.5,30,1008,2000-08-13T18:00:00
AL052000,BERYL,9,,TD,22.7,-93.8,30,1008,2000-08-14T00:00:00
AL052000,BERYL,9,,TS,23.1,-94.6,35,1007,2000-08-14T06:00:00
AL052000,BERYL,9,,TS,23.5,-95.4,40,1009,2000-08-14T12:00:00
AL052000,BERYL,9,,TS,23.9,-96.3,45,1009,2000-08-14T18:00:00
AL052000,BERYL,9,,TS,24.1,-97.0,45,1007,2000-08-15T00:00:00
AL052000,BERYL,9,,TS,24.5,-97.7,45,1009,2000-08-15T06:00:00
AL052000,BERYL,9,,TD,24.9,-98.6,30,1010,2000-08-15T12:00:00
AL052000,BERYL,9,,TD,25.2,-99.8,25,1012,2000-08-15T18:00:00
AL062000,CHRIS,9,,TD,14.2,-51.9,25,1009,2000-08-17T12:00:00
AL062000,CHRIS,9,,TD,14.7,-52.8,25,1009,2000-08-17T18:00:00
AL062000,CHRIS,9,,TD,15.2,-53.4,25,1009,2000-08-18T00:00:00
AL062000,CHRIS,9,,TD,15.6,-54.1,30,1009,2000-08-18T06:00:00
AL062000,CHRIS,9,,TS,16.2,-55.4,35,1008,2000-08-18T12:00:00
AL062000,CHRIS,9,,TD,16.8,-56.5,30,1011,2000-08-18T18:00:00
AL062000,CHRIS,9,,TD,17.3,-57.7,25,1012,2000-08-19T00:00:00
AL062000,CHRIS,9,,TD,17.8,-59.0,25,1012,2000-08-19T06:00:00
AL062000,CHRIS,9,,TD,18.3,-60.4,20,1013,2000-08-19T12:00:00
AL072000,DEBBY,23,,TD,12.0,-44.5,30,1010,2000-08-19T18:00:00
AL072000,DEBBY,23,,TD,12.6,-45.3,30,1010,2000-08-20T00:00:00
AL072000,DEBBY,23,,TS,13.3,-46.8,35,1009,2000-08-20T06:00:00
AL072000,DEBBY,23,,TS,14.0,-48.8,40,1008,2000-08-20T12:00:00
AL072000,DEBBY,23,,TS,14.7,-50.6,45,1007,2000-08-20T18:00:00
AL072000,DEBBY,23,,TS,15.1,-52.1,55,1006,2000-08-21T00:00:00
AL072000,DEBBY,23,,HU,15.4,-54.0,65,1005,2000-08-21T06:00:00
AL072000,DEBBY,23,,HU,15.7,-56.3,75,1004,2000-08-21T12:00:00
AL072000,DEBBY,23,,HU,16.1,-58.5,75,1004,2000-08-21T18:00:00
AL072000,DEBBY,23,,HU,16.8,-60.1,70,995,2000-08-22T00:00:00
AL072000,DEBBY,23,P,HU,17.1,-60.9,70,991,2000-08-22T03:00:00
AL072000,DEBBY,23,L,HU,17.5,-61.7,65,993,2000-08-22T06:00:00
AL072000,DEBBY,23,L,HU,17.9,-62.8,65,993,2000-08-22T09:15:00
AL072000,DEBBY,23,,HU,18.1,-63.5,65,994,2000-08-22T12:00:00
AL072000,DEBBY,23,L,HU,18.5,-64.4,65,994,2000-08-22T15:00:00
AL072000,DEBBY,23,,HU,18.8,-65.4,65,995,2000-08-22T18:00:00
AL072000,DEBBY,23,,HU,19.2,-66.7,65,995,2000-08-23T00:00:00
AL072000,DEBBY,23,,HU,19.5,-68.1,65,995,2000-08-23T06:00:00
AL072000,DEBBY,23,,TS,19.8,-69.7,60,1005,2000-08-23T12:00:00
AL072000,DEBBY,23,,TS,20.0,-71.5,50,1009,2000-08-23T18:00:00
AL072000,DEBBY,23,,TS,19.9,-73.3,40,1010,2000-08-24T00:00:00
AL072000,DEBBY,23,,TS,19.6,-75.1,35,1011,2000-08-24T06:00:00
AL072000,DEBBY,23,,TD,19.5,-77.0,30,1011,2000-08-24T12:00:00
AL082000,ERNESTO,10,,TD,14.8,-45.2,25,1009,2000-09-01T12:00:00
AL082000,ERNESTO,10,,TD,15.0,-47.0,30,1009,2000-09-01T18:00:00
AL082000,ERNESTO,10,,TD,15.6,-48.3,30,1009,2000-09-02T00:00:00
AL082000,ERNESTO,10,,TS,16.2,-49.5,35,1008,2000-09-02T06:00:00
AL082000,ERNESTO,10,,TS,16.9,-50.8,35,1008,2000-09-02T12:00:00
AL082000,ERNESTO,10,,TS,17.5,-52.1,35,1008,2000-09-02T18:00:00
AL082000,ERNESTO,10,,TS,18.2,-53.6,35,1008,2000-09-03T00:00:00
AL082000,ERNESTO,10,,TS,18.8,-55.0,35,1008,2000-09-03T06:00:00
AL082000,ERNESTO,10,,TS,19.4,-56.6,35,1008,2000-09-03T12:00:00
AL082000,ERNESTO,10,,TD,20.0,-58.0,30,1009,2000-09-03T18:00:00
AL092000,UNNAMED,6,,TD,27.5,-93.5,25,1009,2000-09-08T18:00:00
AL092000,UNNAMED,6,I,TD,28.0,-93.5,30,1008,2000-09-08T21:00:00
AL092000,UNNAMED,6,,TD,28.5,-93.5,30,1009,2000-09-09T00:00:00
AL092000,UNNAMED,6,,TD,29.3,-93.8,25,1009,2000-09-09T06:00:00
AL092000,UNNAMED,6,L,TD,29.9,-93.9,25,1009,2000-09-09T10:00:00
AL092000,UNNAMED,6,,TD,30.0,-94.0,25,1010,2000-09-09T12:00:00
AL102000,FLORENCE,29,,SD,30.9,-70.9,30,1007,2000-09-10T18:00:00
AL102000,FLORENCE,29,,SD,30.8,-71.3,30,1007,2000-09-11T00:00:00
AL102000,FLORENCE,29,,TD,30.7,-71.8,30,1006,2000-09-11T06:00:00
AL102000,FLORENCE,29,,TS,30.4,-72.2,45,1002,2000-09-11T12:00:00
AL102000,FLORENCE,29,,HU,30.1,-72.6,65,998,2000-09-11T18:00:00
AL102000,FLORENCE,29,,HU,30.1,-72.7,65,992,2000-09-12T00:00:00
AL102000,FLORENCE,29,,TS,30.2,-72.8,60,993,2000-09-12T06:00:00
AL102000,FLORENCE,29,,TS,30.3,-73.1,60,991,2000-09-12T12:00:00
AL102000,FLORENCE,29,,HU,30.6,-73.3,65,987,2000-09-12T18:00:00
AL102000,FLORENCE,29,,HU,30.8,-73.7,65,986,2000-09-13T00:00:00
AL102000,FLORENCE,29,,HU,30.7,-74.0,65,986,2000-09-13T06:00:00
AL102000,FLORENCE,29,,TS,30.7,-73.8,60,987,2000-09-13T12:00:00
AL102000,FLORENCE,29,,TS,30.5,-73.7,55,989,2000-09-13T18:00:00
AL102000,FLORENCE,29,,TS,30.2,-73.6,50,991,2000-09-14T00:00:00
AL102000,FLORENCE,29,,TS,29.6,-73.6,45,993,2000-09-14T06:00:00
AL102000,FLORENCE,29,,TS,29.5,-73.4,45,994,2000-09-14T12:00:00
AL102000,FLORENCE,29,,TS,29.3,-73.1,45,995,2000-09-14T18:00:00
AL102000,FLORENCE,29,,TS,29.2,-72.8,45,995,2000-09-15T00:00:00
AL102000,FLORENCE,29,,TS,29.1,-72.4,45,996,2000-09-15T06:00:00
AL102000,FLORENCE,29,,TS,29.8,-71.2,50,997,2000-09-15T12:00:00
AL102000,FLORENCE,29,,TS,30.1,-69.7,60,997,2000-09-15T18:00:00
AL102000,FLORENCE,29,,HU,30.8,-67.5,65,994,2000-09-16T00:00:00
AL102000,FLORENCE,29,,HU,32.6,-66.1,65,988,2000-09-16T06:00:00
